year,month,price,date,country,region,commodity,dataset,grain_price,decade
1865,3,124.5,1865-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,124.5,1860
1865,4,111.0,1865-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,111.0,1860
1865,5,116.0,1865-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,116.0,1860
1865,6,118.5,1865-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,118.5,1860
1865,7,116.5,1865-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,116.5,1860
1865,8,129.5,1865-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,129.5,1860
1865,9,141.0,1865-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,141.0,1860
1865,10,141.5,1865-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,141.5,1860
1865,11,142.0,1865-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,142.0,1860
1865,12,126.0,1865-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,126.0,1860
1866,1,125.0,1866-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,125.0,1860
1866,2,119.5,1866-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,119.5,1860
1866,3,123.0,1866-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,123.0,1860
1866,4,145.0,1866-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,145.0,1860
1866,5,169.5,1866-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,169.5,1860
1866,6,178.0,1866-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,178.0,1860
1866,7,166.5,1866-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,166.5,1860
1866,8,167.5,1866-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,167.5,1860
1866,9,194.0,1866-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,194.0,1860
1866,10,215.0,1866-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,215.0,1860
1866,11,210.5,1866-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,210.5,1860
1866,12,208.5,1866-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,208.5,1860
1867,1,216.5,1867-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,216.5,1860
1867,2,219.0,1867-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,219.0,1860
1867,3,236.5,1867-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,236.5,1860
1867,4,278.5,1867-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,278.5,1860
1867,5,287.5,1867-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,287.5,1860
1867,6,227.5,1867-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,227.5,1860
1867,7,216.5,1867-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,216.5,1860
1867,8,185.0,1867-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,185.0,1860
1867,9,183.0,1867-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,183.0,1860
1867,10,194.0,1867-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,194.0,1860
1867,11,184.5,1867-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,184.5,1860
1867,12,188.0,1867-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,188.0,1860
1868,1,204.0,1868-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,204.0,1860
1868,2,204.5,1868-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,204.5,1860
1868,3,202.0,1868-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,202.0,1860
1868,4,211.0,1868-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,211.0,1860
1868,5,210.0,1868-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,210.0,1860
1868,6,193.0,1868-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,193.0,1860
1868,7,190.0,1868-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,190.0,1860
1868,8,180.5,1868-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,180.5,1860
1868,9,161.0,1868-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,161.0,1860
1868,10,136.5,1868-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,136.5,1860
1868,11,124.0,1868-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,124.0,1860
1868,12,123.5,1868-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,123.5,1860
1869,1,122.5,1869-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,122.5,1860
1869,2,122.5,1869-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,122.5,1860
1869,3,117.0,1869-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,117.0,1860
1869,4,106.0,1869-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,106.0,1860
1869,5,112.5,1869-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,112.5,1860
1869,6,117.0,1869-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,117.0,1860
1869,7,130.5,1869-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,130.5,1860
1869,8,136.0,1869-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,136.0,1860
1869,9,122.5,1869-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,122.5,1860
1869,10,100.5,1869-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,100.5,1860
1869,11,88.0,1869-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,88.0,1860
1869,12,84.5,1869-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,84.5,1860
1870,1,79.0,1870-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,79.0,1870
1870,2,80.5,1870-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,80.5,1870
1870,3,76.5,1870-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,76.5,1870
1870,4,80.5,1870-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,80.5,1870
1870,5,96.0,1870-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,96.0,1870
1870,6,110.5,1870-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,110.5,1870
1870,7,111.5,1870-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,111.5,1870
1870,8,104.0,1870-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,104.0,1870
1870,9,102.0,1870-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,102.0,1870
1870,10,107.5,1870-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,107.5,1870
1870,11,99.0,1870-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,99.0,1870
1870,12,105.5,1870-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,105.5,1870
1871,1,120.0,1871-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,120.0,1870
1871,2,127.0,1871-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,127.0,1870
1871,3,127.0,1871-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,127.0,1870
1871,4,129.0,1871-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,129.0,1870
1871,5,129.0,1871-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,129.0,1870
1871,6,129.5,1871-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,129.5,1870
1871,7,119.0,1871-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,119.0,1870
1871,8,112.0,1871-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,112.0,1870
1871,9,119.0,1871-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,119.0,1870
1871,10,118.0,1871-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,118.0,1870
1871,11,120.0,1871-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,120.0,1870
1871,12,119.0,1871-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,119.0,1870
1872,1,122.5,1872-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,122.5,1870
1872,2,124.5,1872-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,124.5,1870
1872,3,122.0,1872-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,122.0,1870
1872,4,127.5,1872-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,127.5,1870
1872,5,144.5,1872-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,144.5,1870
1872,6,138.0,1872-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,138.0,1870
1872,7,126.0,1872-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,126.0,1870
1872,8,133.5,1872-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,133.5,1870
1872,9,123.0,1872-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,123.0,1870
1872,10,114.0,1872-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,114.0,1870
1872,11,106.0,1872-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,106.0,1870
1872,12,115.0,1872-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,115.0,1870
1873,1,122.5,1873-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,122.5,1870
1873,2,123.0,1873-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,123.0,1870
1873,3,120.5,1873-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,120.5,1870
1873,4,119.5,1873-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,119.5,1870
1873,5,128.5,1873-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,128.5,1870
1873,6,122.5,1873-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,122.5,1870
1873,7,118.5,1873-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,118.5,1870
1873,8,131.5,1873-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,131.5,1870
1873,9,104.5,1873-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,104.5,1870
1873,10,101.0,1873-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,101.0,1870
1873,11,100.5,1873-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,100.5,1870
1873,12,111.5,1873-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,111.5,1870
1874,1,120.5,1874-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,120.5,1870
1874,2,119.5,1874-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,119.5,1870
1874,3,120.0,1874-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,120.0,1870
1874,4,123.5,1874-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,123.5,1870
1874,5,122.0,1874-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,122.0,1870
1874,6,119.5,1874-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,119.5,1870
1874,7,112.5,1874-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,112.5,1870
1874,8,100.5,1874-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,100.5,1870
1874,9,97.5,1874-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,97.5,1870
1874,10,90.0,1874-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,90.0,1870
1874,11,88.0,1874-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,88.0,1870
1874,12,90.0,1874-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,90.0,1870
1875,1,89.5,1875-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,89.5,1870
1875,2,85.5,1875-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,85.5,1870
1875,3,90.5,1875-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,90.5,1870
1875,4,99.0,1875-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,99.0,1870
1875,5,97.5,1875-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,97.5,1870
1875,6,96.0,1875-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,96.0,1870
1875,7,114.0,1875-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,114.0,1870
1875,8,122.5,1875-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,122.5,1870
1875,9,112.0,1875-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,112.0,1870
1875,10,110.5,1875-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,110.5,1870
1875,11,108.5,1875-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,108.5,1870
1875,12,95.5,1875-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,95.5,1870
1876,1,98.5,1876-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,98.5,1870
1876,2,101.5,1876-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,101.5,1870
1876,3,101.0,1876-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,101.0,1870
1876,4,102.0,1876-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,102.0,1870
1876,5,102.0,1876-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,102.0,1870
1876,6,105.0,1876-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,105.0,1870
1876,7,94.0,1876-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,94.0,1870
1876,8,90.0,1876-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,90.0,1870
1876,9,101.5,1876-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,101.5,1870
1876,10,110.5,1876-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,110.5,1870
1876,11,110.5,1876-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,110.5,1870
1876,12,119.5,1876-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,119.5,1870
1877,1,128.0,1877-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,128.0,1870
1877,2,127.0,1877-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,127.0,1870
1877,3,125.0,1877-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,125.0,1870
1877,4,150.5,1877-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,150.5,1870
1877,5,158.5,1877-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,158.5,1870
1877,6,148.0,1877-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,148.0,1870
1877,7,137.5,1877-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,137.5,1870
1877,8,114.5,1877-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,114.5,1870
1877,9,112.0,1877-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,112.0,1870
1877,10,110.5,1877-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,110.5,1870
1877,11,109.5,1877-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,109.5,1870
1877,12,109.0,1877-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,109.0,1870
1878,1,105.5,1878-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,105.5,1870
1878,2,105.0,1878-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,105.0,1870
1878,3,110.0,1878-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,110.0,1870
1878,4,110.0,1878-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,110.0,1870
1878,5,109.0,1878-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,109.0,1870
1878,6,97.0,1878-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,97.0,1870
1878,7,97.0,1878-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,97.0,1870
1878,8,98.5,1878-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,98.5,1870
1878,9,87.0,1878-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,87.0,1870
1878,10,82.5,1878-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,82.5,1870
1878,11,82.0,1878-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,82.0,1870
1878,12,82.5,1878-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,82.5,1870
1879,1,84.5,1879-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,84.5,1870
1879,2,89.5,1879-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,89.5,1870
1879,3,92.5,1879-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,92.5,1870
1879,4,88.5,1879-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,88.5,1870
1879,5,96.0,1879-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,96.0,1870
1879,6,104.0,1879-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,104.0,1870
1879,7,100.5,1879-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,100.5,1870
1879,8,88.0,1879-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,88.0,1870
1879,9,95.0,1879-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,95.0,1870
1879,10,111.5,1879-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,111.5,1870
1879,11,116.0,1879-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,116.0,1870
1879,12,127.5,1879-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,127.5,1870
1880,1,123.5,1880-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,123.5,1880
1880,2,121.5,1880-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,121.5,1880
1880,3,120.0,1880-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,120.0,1880
1880,4,111.0,1880-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,111.0,1880
1880,5,115.5,1880-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,115.5,1880
1880,6,101.0,1880-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,101.0,1880
1880,7,91.5,1880-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,91.5,1880
1880,8,89.0,1880-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,89.0,1880
1880,9,90.5,1880-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,90.5,1880
1880,10,96.5,1880-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,96.5,1880
1880,11,106.5,1880-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,106.5,1880
1880,12,102.0,1880-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,102.0,1880
1881,1,97.5,1881-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,97.5,1880
1881,2,98.0,1881-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,98.0,1880
1881,3,101.0,1881-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,101.0,1880
1881,4,103.5,1881-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,103.5,1880
1881,5,106.5,1881-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,106.5,1880
1881,6,110.5,1881-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,110.5,1880
1881,7,114.5,1881-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,114.5,1880
1881,8,128.5,1881-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,128.5,1880
1881,9,129.5,1881-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,129.5,1880
1881,10,137.0,1881-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,137.0,1880
1881,11,128.0,1881-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,128.0,1880
1881,12,126.0,1881-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,126.0,1880
1882,1,131.0,1882-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,131.0,1880
1882,2,126.0,1882-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,126.0,1880
1882,3,129.5,1882-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,129.5,1880
1882,4,136.5,1882-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,136.5,1880
1882,5,131.5,1882-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,131.5,1880
1882,6,129.0,1882-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,129.0,1880
1882,7,130.0,1882-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,130.0,1880
1882,8,118.0,1882-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,118.0,1880
1882,9,102.5,1882-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,102.5,1880
1882,10,94.5,1882-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,94.5,1880
1882,11,92.5,1882-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,92.5,1880
1882,12,93.0,1882-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,93.0,1880
1883,1,99.0,1883-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,99.0,1880
1883,2,107.4,1883-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,107.4,1880
1883,3,107.7,1883-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,107.7,1880
1883,4,106.7,1883-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,106.7,1880
1883,5,111.3,1883-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,111.3,1880
1883,6,107.2,1883-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,107.2,1880
1883,7,100.6,1883-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,100.6,1880
1883,8,101.2,1883-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,101.2,1880
1883,9,95.3,1883-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,95.3,1880
1883,10,92.0,1883-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,92.0,1880
1883,11,95.7,1883-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,95.7,1880
1883,12,96.3,1883-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,96.3,1880
1884,1,92.2,1884-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,92.2,1880
1884,2,92.8,1884-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,92.8,1880
1884,3,90.9,1884-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,90.9,1880
1884,4,85.5,1884-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,85.5,1880
1884,5,89.4,1884-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,89.4,1880
1884,6,86.4,1884-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,86.4,1880
1884,7,82.4,1884-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,82.4,1880
1884,8,79.0,1884-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,79.0,1880
1884,9,76.6,1884-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,76.6,1880
1884,10,75.5,1884-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,75.5,1880
1884,11,73.2,1884-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,73.2,1880
1884,12,71.9,1884-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,71.9,1880
1885,1,79.1,1885-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,79.1,1880
1885,2,77.2,1885-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,77.2,1880
1885,3,77.8,1885-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,77.8,1880
1885,4,83.5,1885-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,83.5,1880
1885,5,88.1,1885-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,88.1,1880
1885,6,88.2,1885-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,88.2,1880
1885,7,87.2,1885-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,87.2,1880
1885,8,83.6,1885-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,83.6,1880
1885,9,80.5,1885-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,80.5,1880
1885,10,86.8,1885-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,86.8,1880
1885,11,86.6,1885-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,86.6,1880
1885,12,85.3,1885-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,85.3,1880
1886,1,80.6,1886-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,80.6,1880
1886,2,81.3,1886-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,81.3,1880
1886,3,80.5,1886-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,80.5,1880
1886,4,77.9,1886-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,77.9,1880
1886,5,75.0,1886-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,75.0,1880
1886,6,73.6,1886-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,73.6,1880
1886,7,76.4,1886-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,76.4,1880
1886,8,76.5,1886-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,76.5,1880
1886,9,74.9,1886-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,74.9,1880
1886,10,72.6,1886-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,72.6,1880
1886,11,73.6,1886-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,73.6,1880
1886,12,77.7,1886-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,77.7,1880
1887,1,77.8,1887-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,77.8,1880
1887,2,76.4,1887-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,76.4,1880
1887,3,77.2,1887-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,77.2,1880
1887,4,82.0,1887-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,82.0,1880
1887,5,85.7,1887-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,85.7,1880
1887,6,80.6,1887-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,80.6,1880
1887,7,69.5,1887-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,69.5,1880
1887,8,68.0,1887-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,68.0,1880
1887,9,69.4,1887-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,69.4,1880
1887,10,70.5,1887-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,70.5,1880
1887,11,73.9,1887-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,73.9,1880
1887,12,77.5,1887-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,77.5,1880
1888,1,77.7,1888-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,77.7,1880
1888,2,76.9,1888-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,76.9,1880
1888,3,76.7,1888-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,76.7,1880
1888,4,78.4,1888-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,78.4,1880
1888,5,85.6,1888-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,85.6,1880
1888,6,82.1,1888-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,82.1,1880
1888,7,81.7,1888-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,81.7,1880
1888,8,86.4,1888-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,86.4,1880
1888,9,107.1,1888-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,107.1,1880
1888,10,112.2,1888-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,112.2,1880
1888,11,110.2,1888-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,110.2,1880
